id_reproducao,id_usuario,id_musica,data_reproducao,hora_reproducao,duracao,tipo_reproducao
replay_2233,9979qepe31nkz8uaknawmtpmd,2dnsqxCyWYslPCT6ajjUDI,2024-10-26,14:18:47.156512,170706,normal
replay_2234,9979qepe31nkz8uaknawmtpmd,2drEUEg0TYQR6dDEHkpuPE,2024-10-26,14:18:47.156512,292267,normal
replay_2235,9979qepe31nkz8uaknawmtpmd,2eSJflipjhSKLExuSwuFrO,2024-10-26,14:18:47.156512,230400,normal
replay_2236,9979qepe31nkz8uaknawmtpmd,2eqzI3kGqPk93vz8RkASfA,2024-10-26,14:18:47.156512,138006,normal
replay_2237,9979qepe31nkz8uaknawmtpmd,2evNqAoJGCTbfx9KEqzPQ9,2024-10-26,14:18:47.156512,251426,normal
replay_2238,9979qepe31nkz8uaknawmtpmd,2f0pn9DkEJwAzXApnFh5cr,2024-10-26,14:18:47.156512,219801,normal
replay_2239,9979qepe31nkz8uaknawmtpmd,2f1ksx2y6I207HVlilYBBZ,2024-10-26,14:18:47.156512,126000,normal
replay_2240,9979qepe31nkz8uaknawmtpmd,2fQxE0jVrjNMT9oJAXtSJR,2024-10-26,14:18:47.156512,231840,normal
replay_2241,9979qepe31nkz8uaknawmtpmd,2fR9vtB9inzLi5i54NwtSo,2024-10-26,14:18:47.156512,173213,normal
replay_2242,9979qepe31nkz8uaknawmtpmd,2fTsFCKRFQ5M0igJgabnLA,2024-10-26,14:18:47.156512,223053,normal
replay_2243,9979qepe31nkz8uaknawmtpmd,2flxduIqEbsicdmPyj1WVW,2024-10-26,14:18:47.156512,256266,normal
replay_2244,9979qepe31nkz8uaknawmtpmd,2fuCquhmrzHpu5xcA1ci9x,2024-10-26,14:18:47.156512,248440,normal
replay_2245,9979qepe31nkz8uaknawmtpmd,2gE95JskwQ1pCACTpGe1Db,2024-10-26,14:18:47.156512,166280,normal
replay_2246,9979qepe31nkz8uaknawmtpmd,2h4dGNkPZLhGJtV2tPulAd,2024-10-26,14:18:47.156512,188000,normal
replay_2247,9979qepe31nkz8uaknawmtpmd,2hgj0uiv5Lkdo7hQg0YTw2,2024-10-26,14:18:47.156512,99000,normal
replay_2248,9979qepe31nkz8uaknawmtpmd,2hjDxNmryN9ziHAIYiRksM,2024-10-26,14:18:47.156512,216800,normal
replay_2249,9979qepe31nkz8uaknawmtpmd,2hloKDkwGLjtYvAoqn39gV,2024-10-26,14:18:47.156512,148639,normal
replay_2250,9979qepe31nkz8uaknawmtpmd,2hmHlBM0kPBm17Y7nVIW9f,2024-10-26,14:18:47.156512,205746,normal
replay_2251,9979qepe31nkz8uaknawmtpmd,2hns6Dv29Yrg68AVTJiAyA,2024-10-26,14:18:47.156512,208493,normal
replay_2252,9979qepe31nkz8uaknawmtpmd,2i0AUcEnsDm3dsqLrFWUCq,2024-10-26,14:18:47.156512,200466,normal
replay_2253,9979qepe31nkz8uaknawmtpmd,2iJpjciYl8vfQbb543b5Pb,2024-10-26,14:18:47.156512,202600,normal
replay_2254,9979qepe31nkz8uaknawmtpmd,2iM7PybcbJwrzzS7by70m8,2024-10-26,14:18:47.156512,180000,normal
replay_2255,9979qepe31nkz8uaknawmtpmd,2iUXsYOEPhVqEBwsqP70rE,2024-10-26,14:18:47.156512,203417,normal
replay_2256,9979qepe31nkz8uaknawmtpmd,2iuZJX9X9P0GKaE93xcPjk,2024-10-26,14:18:47.156512,235493,normal
replay_2257,9979qepe31nkz8uaknawmtpmd,2jr06yxqit1AhZRQQjkOfA,2024-10-26,14:18:47.156512,104516,normal
replay_2258,9979qepe31nkz8uaknawmtpmd,2jzmcd8o6zffQyHS6CpKVg,2024-10-26,14:18:47.156512,179998,normal
replay_2259,9979qepe31nkz8uaknawmtpmd,2kQuhkFX7uSVepCD3h29g5,2024-10-26,14:18:47.156512,212360,normal
replay_2260,9979qepe31nkz8uaknawmtpmd,2lHR1k7uAAyumPKRYabtYa,2024-10-26,14:18:47.156512,136666,normal
replay_2261,9979qepe31nkz8uaknawmtpmd,2lO8mP1QvI7RizGcBYQ7Mx,2024-10-26,14:18:47.156512,127040,normal
replay_2262,9979qepe31nkz8uaknawmtpmd,2lWmqGC70SKMebW1HgPGkA,2024-10-26,14:18:47.156512,143666,normal
replay_2263,9979qepe31nkz8uaknawmtpmd,2lXqwlG8za1sWKgHRwEiEC,2024-10-26,14:18:47.156512,193190,normal
replay_2264,9979qepe31nkz8uaknawmtpmd,2lxqOVJzuS0s1SgulAvkav,2024-10-26,14:18:47.156512,141008,normal
replay_2265,9979qepe31nkz8uaknawmtpmd,2mBaLuAdLhsoly3qKq1Twy,2024-10-26,14:18:47.156512,191451,normal
replay_2266,9979qepe31nkz8uaknawmtpmd,2mlGPkAx4kwF8Df0GlScsC,2024-10-26,14:18:47.156512,208026,normal
replay_2267,9979qepe31nkz8uaknawmtpmd,2mqaYmF0XmV8egZB6jQOtN,2024-10-26,14:18:47.156512,233414,normal
replay_2268,9979qepe31nkz8uaknawmtpmd,2nGFzvICaeEWjIrBrL2RAx,2024-10-26,14:18:47.156512,215360,normal
replay_2269,9979qepe31nkz8uaknawmtpmd,2nqyQEWwRitXReoUdODWzl,2024-10-26,14:18:47.156512,200505,normal
replay_2270,9979qepe31nkz8uaknawmtpmd,2o42MZ6TGgRFWlOm0qyflO,2024-10-26,14:18:47.156512,181386,normal
replay_2271,9979qepe31nkz8uaknawmtpmd,2oENJa1T33GJ0w8dC167G4,2024-10-26,14:18:47.156512,239986,normal
replay_2272,9979qepe31nkz8uaknawmtpmd,2oh9IhwPLdMxtMmyKFZNcj,2024-10-26,14:18:47.156512,261346,normal
replay_2273,9979qepe31nkz8uaknawmtpmd,2ouURa1AIXp3AvkS52Jry5,2024-10-26,14:18:47.156512,219866,normal
replay_2274,9979qepe31nkz8uaknawmtpmd,2ovzsu0useW9oyDCoDPxKe,2024-10-26,14:18:47.156512,176329,normal
replay_2275,9979qepe31nkz8uaknawmtpmd,2pGXCabl4UlMiskwh7evDq,2024-10-26,14:18:47.156512,148207,normal
replay_2276,9979qepe31nkz8uaknawmtpmd,2pQZ9g4vaFNXO42kMe8e3w,2024-10-26,14:18:47.156512,230213,normal
replay_2277,9979qepe31nkz8uaknawmtpmd,2pT0soNU4WKusm9Jk5wG8N,2024-10-26,14:18:47.156512,51706,normal
replay_2278,9979qepe31nkz8uaknawmtpmd,2pcwmk8c1pTYwX0COSVX52,2024-10-26,14:18:47.156512,175666,normal
replay_2279,9979qepe31nkz8uaknawmtpmd,2q4rjDy9WhaN3o9MvDbO21,2024-10-26,14:18:47.156512,193386,normal
replay_2280,9979qepe31nkz8uaknawmtpmd,2qPUnoasNe4Ep43emVXEig,2024-10-26,14:18:47.156512,211160,normal
replay_2281,9979qepe31nkz8uaknawmtpmd,2qTy3hGSbxoSenKmlKGHFw,2024-10-26,14:18:47.156512,281346,normal
replay_2282,9979qepe31nkz8uaknawmtpmd,2qqxr9QXYm4QtG6Y8AOdO2,2024-10-26,14:18:47.156512,174585,normal
replay_2283,9979qepe31nkz8uaknawmtpmd,2rgtCOVK2tpfao2VjURn84,2024-10-26,14:18:47.156512,203520,normal
replay_2284,9979qepe31nkz8uaknawmtpmd,2sBKLT7bFa38yVAYxYltUX,2024-10-26,14:18:47.156512,234282,normal
replay_2285,9979qepe31nkz8uaknawmtpmd,2tGDVVK0QBtiF9K4nGeNmh,2024-10-26,14:18:47.156512,216213,normal
replay_2286,9979qepe31nkz8uaknawmtpmd,2tmwtHHqbNYtZTMhGrINgW,2024-10-26,14:18:47.156512,92500,normal
replay_2287,9979qepe31nkz8uaknawmtpmd,2uXlHCUbq9OMUwx3hrk06o,2024-10-26,14:18:47.156512,204280,normal
replay_2288,9979qepe31nkz8uaknawmtpmd,2udGjDmpK1dH9VGyw7nrei,2024-10-26,14:18:47.156512,221640,normal
replay_2289,9979qepe31nkz8uaknawmtpmd,2ugWDCkPJBaxsyUGHhJ6A6,2024-10-26,14:18:47.156512,143544,normal
replay_2290,9979qepe31nkz8uaknawmtpmd,2utWaVLIaypOBv0T0NIrYm,2024-10-26,14:18:47.156512,118848,normal
replay_2291,9979qepe31nkz8uaknawmtpmd,2vLhb34HqnPwNCKx0atimx,2024-10-26,14:18:47.156512,207973,normal
replay_2292,9979qepe31nkz8uaknawmtpmd,2voWPWlDfIthC6GUjaIQyV,2024-10-26,14:18:47.156512,283506,normal
replay_2293,9979qepe31nkz8uaknawmtpmd,2vtmY2mSccRzKGjtcHSzI3,2024-10-26,14:18:47.156512,222920,normal
replay_2294,9979qepe31nkz8uaknawmtpmd,2vzMWO0T008m86yDnXwkII,2024-10-26,14:18:47.156512,196400,normal
replay_2295,9979qepe31nkz8uaknawmtpmd,2w3HZGGOknK3juCyLzGBr0,2024-10-26,14:18:47.156512,170250,normal
replay_2296,9979qepe31nkz8uaknawmtpmd,2wO8aOvN1ogLy1N8XT1WJE,2024-10-26,14:18:47.156512,233360,normal
replay_2297,9979qepe31nkz8uaknawmtpmd,2wu3qpX3z6GfVmeeNF2GO2,2024-10-26,14:18:47.156512,194116,normal
replay_2298,9979qepe31nkz8uaknawmtpmd,2x6iNna6wQexggFz8smJcB,2024-10-26,14:18:47.156512,234499,normal
replay_2299,9979qepe31nkz8uaknawmtpmd,2xvWjRjdmNNAcPNw9ElAut,2024-10-26,14:18:47.156512,132755,normal
replay_2300,9979qepe31nkz8uaknawmtpmd,2y4lAQpi5VTNLu2ldeTdUH,2024-10-26,14:18:47.156512,231240,normal
replay_2301,9979qepe31nkz8uaknawmtpmd,2yCJNtRLPfuPnp3YPBBIhx,2024-10-26,14:18:47.156512,125646,normal
replay_2302,9979qepe31nkz8uaknawmtpmd,2yYASbXnAV71CLbNY1HCWf,2024-10-26,14:18:47.156512,190573,normal
replay_2303,9979qepe31nkz8uaknawmtpmd,2ybaJ0ASch1Gz2fhX0gi9q,2024-10-26,14:18:47.156512,204090,normal
replay_2304,9979qepe31nkz8uaknawmtpmd,2zStQSzyTzzTMPcXPdbRJE,2024-10-26,14:18:47.156512,126000,normal
replay_2305,9979qepe31nkz8uaknawmtpmd,2zYzyRzz6pRmhPzyfMEC8s,2024-10-26,14:18:47.156512,208400,normal
replay_2306,9979qepe31nkz8uaknawmtpmd,2zZW0SmKlZEoiDJwssNZqA,2024-10-26,14:18:47.156512,194735,normal
replay_2307,9979qepe31nkz8uaknawmtpmd,2ziq6WXedOuNt60qAjEZNm,2024-10-26,14:18:47.156512,236280,normal
replay_2308,9979qepe31nkz8uaknawmtpmd,3079KgxQ0kntfz3qTunWq6,2024-10-26,14:18:47.156512,102998,normal
replay_2309,9979qepe31nkz8uaknawmtpmd,30W3Rwuyo0XuIZmCrIXcMP,2024-10-26,14:18:47.156512,169906,normal
replay_2310,9979qepe31nkz8uaknawmtpmd,30XU4suKzCeoCK9YFzdufg,2024-10-26,14:18:47.156512,260252,normal
replay_2311,9979qepe31nkz8uaknawmtpmd,30fpcDpOA8ATungDAcxNoi,2024-10-26,14:18:47.156512,132000,normal
replay_2312,9979qepe31nkz8uaknawmtpmd,30jui3PqevssdIVpjEWM38,2024-10-26,14:18:47.156512,129199,normal
replay_2313,9979qepe31nkz8uaknawmtpmd,30uk0vWalsPUMvP2Dc5DMr,2024-10-26,14:18:47.156512,252624,normal
replay_2314,9979qepe31nkz8uaknawmtpmd,31RTFPrB7wmYBhlkM2ILXG,2024-10-26,14:18:47.156512,153800,normal
replay_2315,9979qepe31nkz8uaknawmtpmd,31bCpLQCyTWs8ZsDNpTBml,2024-10-26,14:18:47.156512,106673,normal
replay_2316,9979qepe31nkz8uaknawmtpmd,31xPPj5N9M2FxAf7raygym,2024-10-26,14:18:47.156512,182013,normal
replay_2317,9979qepe31nkz8uaknawmtpmd,32GHYtVVAsYNQGafHrrRxv,2024-10-26,14:18:47.156512,166996,normal
replay_2318,9979qepe31nkz8uaknawmtpmd,32tcOarl902xsb3Rii178h,2024-10-26,14:18:47.156512,158918,normal
replay_2319,9979qepe31nkz8uaknawmtpmd,32zxBVySWOXGscXkoYyfo3,2024-10-26,14:18:47.156512,158250,normal
replay_2320,9979qepe31nkz8uaknawmtpmd,336ZYcU6poBWi3s8yzRcAD,2024-10-26,14:18:47.156512,228466,normal
replay_2321,9979qepe31nkz8uaknawmtpmd,33a2zTGZocgU9XVDDILHM3,2024-10-26,14:18:47.156512,202826,normal
replay_2322,9979qepe31nkz8uaknawmtpmd,33bk0r7RYQehNRq89NHmfQ,2024-10-26,14:18:47.156512,202903,normal
replay_2323,9979qepe31nkz8uaknawmtpmd,33vZRjxJScapmRShRJq8I0,2024-10-26,14:18:47.156512,172514,normal
replay_2324,9979qepe31nkz8uaknawmtpmd,340wRYrvD785ZlF59S8SDJ,2024-10-26,14:18:47.156512,128000,normal
replay_2325,9979qepe31nkz8uaknawmtpmd,346v1PmuV03l9vpgVuXB8P,2024-10-26,14:18:47.156512,156923,normal
replay_2326,9979qepe31nkz8uaknawmtpmd,34RmzDXMv0ELSQTK4pNvX3,2024-10-26,14:18:47.156512,126464,normal
replay_2327,9979qepe31nkz8uaknawmtpmd,34ceTg8ChN5HjrqiIYCn9Q,2024-10-26,14:18:47.156512,232000,normal
replay_2328,9979qepe31nkz8uaknawmtpmd,35Ki1lvKPC2sFBD3GmKdRG,2024-10-26,14:18:47.156512,194716,normal
replay_2329,9979qepe31nkz8uaknawmtpmd,35fkNaHnRliY4c9saGwZBl,2024-10-26,14:18:47.156512,177499,normal
replay_2330,9979qepe31nkz8uaknawmtpmd,35gVHntjfJVZcNOGktghpH,2024-10-26,14:18:47.156512,164624,normal
replay_2331,9979qepe31nkz8uaknawmtpmd,3620P9KJS2PDebJ9ABFitc,2024-10-26,14:18:47.156512,229960,normal
replay_2332,9979qepe31nkz8uaknawmtpmd,369022QlJSzhvLyE53KuKl,2024-10-26,14:18:47.156512,381173,normal
replay_2333,9979qepe31nkz8uaknawmtpmd,36FvQBMn5ZaS9l5Ze5Dw5A,2024-10-26,14:18:47.156512,208000,normal
replay_2334,9979qepe31nkz8uaknawmtpmd,36KULjoNwTiiZTynwvc07s,2024-10-26,14:18:47.156512,228986,normal
replay_2335,9979qepe31nkz8uaknawmtpmd,36MS43HvrxStwaE7lUtycs,2024-10-26,14:18:47.156512,192826,normal
replay_2336,9979qepe31nkz8uaknawmtpmd,36VVukRqHcm7zQEK6ARlRT,2024-10-26,14:18:47.156512,179906,normal
replay_2337,9979qepe31nkz8uaknawmtpmd,37BZW7WkMBkWyIVs5OMVJt,2024-10-26,14:18:47.156512,164469,normal
replay_2338,9979qepe31nkz8uaknawmtpmd,37LNNQNbL1YLyutBG6aWRx,2024-10-26,14:18:47.156512,159650,normal
replay_2339,9979qepe31nkz8uaknawmtpmd,37adYGaYaAWTGhBaOzX4Fh,2024-10-26,14:18:47.156512,229717,normal
replay_2340,9979qepe31nkz8uaknawmtpmd,37g2UmgooPOi6TvyRBiOA1,2024-10-26,14:18:47.156512,202000,normal
replay_2341,9979qepe31nkz8uaknawmtpmd,37mfTcSlX60JtAvAETytGs,2024-10-26,14:18:47.156512,195717,normal
replay_2342,9979qepe31nkz8uaknawmtpmd,37vVp2sWHuuIBOSl1NswP6,2024-10-26,14:18:47.156512,145667,normal
replay_2343,9979qepe31nkz8uaknawmtpmd,383B8ksM58jbV3HbiRJo0K,2024-10-26,14:18:47.157524,235760,normal
replay_2344,9979qepe31nkz8uaknawmtpmd,38O6lOU9L0BeQT2g0PLY4C,2024-10-26,14:18:47.157524,158117,normal
replay_2345,9979qepe31nkz8uaknawmtpmd,38Qt6C4oIIrCCXXoU0tsa2,2024-10-26,14:18:47.157524,146865,normal
replay_2346,9979qepe31nkz8uaknawmtpmd,38psZM2gA6UWA7rqqgOjGL,2024-10-26,14:18:47.157524,243800,normal
replay_2347,9979qepe31nkz8uaknawmtpmd,390qr10wt5OInQ92Vd7ADt,2024-10-26,14:18:47.157524,192000,normal
replay_2348,9979qepe31nkz8uaknawmtpmd,3A8thzbiepzj7LflvKoz3b,2024-10-26,14:18:47.157524,196160,normal
replay_2349,9979qepe31nkz8uaknawmtpmd,3AYcFdYKSL8mVqJWwCpS60,2024-10-26,14:18:47.157524,230626,normal
replay_2350,9979qepe31nkz8uaknawmtpmd,3AgGV5DzPqe8DcJc6VTwAu,2024-10-26,14:18:47.157524,158355,normal
replay_2351,9979qepe31nkz8uaknawmtpmd,3Aggx0pm7eh1hwcowukhRy,2024-10-26,14:18:47.157524,167319,normal
replay_2352,9979qepe31nkz8uaknawmtpmd,3AjyOYxBv8bByfBtG5o9dP,2024-10-26,14:18:47.157524,190453,normal
replay_2353,9979qepe31nkz8uaknawmtpmd,3B76b41yF88QMw2pEuHSbu,2024-10-26,14:18:47.157524,180000,normal
replay_2354,9979qepe31nkz8uaknawmtpmd,3BIIJgBJJ7NhhCv4MI6n7w,2024-10-26,14:18:47.157524,164312,normal
replay_2355,9979qepe31nkz8uaknawmtpmd,3BJe4B8zGnqEdQPMvfVjuS,2024-10-26,14:18:47.157524,265427,normal
replay_2356,9979qepe31nkz8uaknawmtpmd,3CmmTtCU5MFcBV3G4vcTJI,2024-10-26,14:18:47.157524,152976,normal
replay_2357,9979qepe31nkz8uaknawmtpmd,3D2GrmhenTD06ndgz7MjTJ,2024-10-26,14:18:47.157524,204171,normal
replay_2358,9979qepe31nkz8uaknawmtpmd,3DcBNBQXztYsrGgAqUGSJj,2024-10-26,14:18:47.157524,208000,normal
replay_2359,9979qepe31nkz8uaknawmtpmd,3FAclTFfvUuQYnEsptbK8w,2024-10-26,14:18:47.157524,241293,normal
replay_2360,9979qepe31nkz8uaknawmtpmd,3FVwPdcXgZsEFUbFOKLhfm,2024-10-26,14:18:47.157524,167727,normal
replay_2361,9979qepe31nkz8uaknawmtpmd,3FvU1B6m2I301CBobcb8CZ,2024-10-26,14:18:47.157524,273993,normal
replay_2362,9979qepe31nkz8uaknawmtpmd,3G0yz3DZn3lfraledmBCT0,2024-10-26,14:18:47.157524,249480,normal
replay_2363,9979qepe31nkz8uaknawmtpmd,3G69vJMWsX6ZohTykad2AU,2024-10-26,14:18:47.157524,276186,normal
replay_2364,9979qepe31nkz8uaknawmtpmd,3G7tRC24Uh09Hmp1KZ7LQ2,2024-10-26,14:18:47.157524,167373,normal
replay_2365,9979qepe31nkz8uaknawmtpmd,3GIlON6gSvqaNJYm87uWsM,2024-10-26,14:18:47.157524,168000,normal
replay_2366,9979qepe31nkz8uaknawmtpmd,3GSc5ctK6Z7VnZcIiF1JwL,2024-10-26,14:18:47.157524,214293,normal
replay_2367,9979qepe31nkz8uaknawmtpmd,3Gf5nttwcX9aaSQXRWidEZ,2024-10-26,14:18:47.157524,291781,normal
replay_2368,9979qepe31nkz8uaknawmtpmd,3GgA0KZ3AMu8SInRmB1pmo,2024-10-26,14:18:47.157524,301400,normal
replay_2369,9979qepe31nkz8uaknawmtpmd,3Gkl2fJztF2B3fnUheejAA,2024-10-26,14:18:47.157524,247306,normal
replay_2370,9979qepe31nkz8uaknawmtpmd,3Gq1Ib3ycJQfzg0U76Fk3P,2024-10-26,14:18:47.157524,256041,normal
replay_2371,9979qepe31nkz8uaknawmtpmd,3HlK8txWAdtKMrbsqX40pl,2024-10-26,14:18:47.157524,173888,normal
replay_2372,9979qepe31nkz8uaknawmtpmd,3I4nGAYbo7OvQN0ssy80RQ,2024-10-26,14:18:47.157524,248866,normal
replay_2373,9979qepe31nkz8uaknawmtpmd,3IGidq5qjagmNmwFsmNeIn,2024-10-26,14:18:47.157524,256066,normal
replay_2374,9979qepe31nkz8uaknawmtpmd,3JD5IeJORJxiGF562BgcMz,2024-10-26,14:18:47.157524,233228,normal
replay_2375,9979qepe31nkz8uaknawmtpmd,3JJ14MevAAaUQwMbfDHbk4,2024-10-26,14:18:47.157524,152781,normal
replay_2376,9979qepe31nkz8uaknawmtpmd,3KX0CbXVvEb81gL0LIanR4,2024-10-26,14:18:47.157524,171533,normal
replay_2377,9979qepe31nkz8uaknawmtpmd,3KlMhwXiTdFjg86xBbDMlB,2024-10-26,14:18:47.157524,302133,normal
replay_2378,9979qepe31nkz8uaknawmtpmd,3LKMTu8clGSAAfSA1IsA47,2024-10-26,14:18:47.157524,170666,normal
replay_2379,9979qepe31nkz8uaknawmtpmd,3LUWWox8YYykohBbHUrrxd,2024-10-26,14:18:47.157524,204760,normal
replay_2380,9979qepe31nkz8uaknawmtpmd,3MFFDRC4wTN9JNGtzXsZlN,2024-10-26,14:18:47.157524,198466,normal
replay_2381,9979qepe31nkz8uaknawmtpmd,3MODES4TNtygekLl146Dxd,2024-10-26,14:18:47.157524,263333,normal
replay_2382,9979qepe31nkz8uaknawmtpmd,3MSuo4vHv2zMTPomERER6w,2024-10-26,14:18:47.157524,301213,normal
replay_2383,9979qepe31nkz8uaknawmtpmd,3NX7gdrLQMqCaFniFrH0a5,2024-10-26,14:18:47.157524,208000,normal
replay_2384,9979qepe31nkz8uaknawmtpmd,3NfMlHW4kQR0KYIgsNGYH9,2024-10-26,14:18:47.157524,111539,normal
replay_2385,9979qepe31nkz8uaknawmtpmd,3NfqN997u9A3YAAafgzhIa,2024-10-26,14:18:47.157524,187320,normal
replay_2386,9979qepe31nkz8uaknawmtpmd,3PHJojTKJBt5uqWdq38lHd,2024-10-26,14:18:47.157524,229192,normal
replay_2387,9979qepe31nkz8uaknawmtpmd,3PLlvksV9NfmoGiZXEqunJ,2024-10-26,14:18:47.157524,180373,normal
replay_2388,9979qepe31nkz8uaknawmtpmd,3PblbFq5V85YfJdP6YbyGt,2024-10-26,14:18:47.157524,119178,normal
replay_2389,9979qepe31nkz8uaknawmtpmd,3Pbp7cUCx4d3OAkZSCoNvn,2024-10-26,14:18:47.157524,159636,normal
replay_2390,9979qepe31nkz8uaknawmtpmd,3PsHulD1zewglcTPcEPnlk,2024-10-26,14:18:47.158033,196260,normal
replay_2391,9979qepe31nkz8uaknawmtpmd,3Pz0F1vQaWPsP3IhsLFRx5,2024-10-26,14:18:47.158033,240560,normal
replay_2392,9979qepe31nkz8uaknawmtpmd,3QJsSWa0Xo8MfaRn1gr4Be,2024-10-26,14:18:47.158033,133608,normal
replay_2393,9979qepe31nkz8uaknawmtpmd,3QXREuJa3Q8msTR91j6qhT,2024-10-26,14:18:47.158033,129287,normal
replay_2394,9979qepe31nkz8uaknawmtpmd,3QeEHHo6807CQBKLXkva5p,2024-10-26,14:18:47.158033,220639,normal
replay_2395,9979qepe31nkz8uaknawmtpmd,3QfyPbrtmyrQCclj89VM9c,2024-10-26,14:18:47.158033,147911,normal
replay_2396,9979qepe31nkz8uaknawmtpmd,3R35fxrLJCSXlj7bZgch90,2024-10-26,14:18:47.158033,156500,normal
replay_2397,9979qepe31nkz8uaknawmtpmd,3RQGWKjCm7HolYISLVdl9r,2024-10-26,14:18:47.158033,206253,normal
replay_2398,9979qepe31nkz8uaknawmtpmd,3RZATRDvtohYTH1JofuWn2,2024-10-26,14:18:47.158033,175826,normal
replay_2399,9979qepe31nkz8uaknawmtpmd,3RmKpob8xzv1pzHEQrMJah,2024-10-26,14:18:47.158033,230133,normal
replay_2400,9979qepe31nkz8uaknawmtpmd,3S0OXQeoh0w6AY8WQVckRW,2024-10-26,14:18:47.158033,242946,normal
replay_2401,9979qepe31nkz8uaknawmtpmd,3S3ET4OgClctpND30pOTqp,2024-10-26,14:18:47.158033,268146,normal
replay_2402,9979qepe31nkz8uaknawmtpmd,3SAga35lAPYdjj3qyfEsCF,2024-10-26,14:18:47.158033,157974,normal
replay_2403,9979qepe31nkz8uaknawmtpmd,3SEZEyvEALlomED5xFeqOs,2024-10-26,14:18:47.158033,151693,normal
replay_2404,9979qepe31nkz8uaknawmtpmd,3SRngdnXshmXPkqYLBfqiV,2024-10-26,14:18:47.158033,248196,normal
replay_2405,9979qepe31nkz8uaknawmtpmd,3Tc57t9l2O8FwQZtQOvPXK,2024-10-26,14:18:47.158033,179889,normal
replay_2406,9979qepe31nkz8uaknawmtpmd,3TdROUy5JZz1OcBKMZjeux,2024-10-26,14:18:47.158033,137547,normal
replay_2407,9979qepe31nkz8uaknawmtpmd,3UN5BBwxoHbwFGxWNvaEj7,2024-10-26,14:18:47.158033,196210,normal
replay_2408,9979qepe31nkz8uaknawmtpmd,3UXDVjKGCRvxMcW6BOw5dB,2024-10-26,14:18:47.158033,119949,normal
replay_2409,9979qepe31nkz8uaknawmtpmd,3UhhRDkHWz7D28BkejHzqI,2024-10-26,14:18:47.158033,258612,normal
replay_2410,9979qepe31nkz8uaknawmtpmd,3UorA4y7fciW5YipjWXTZh,2024-10-26,14:18:47.158033,188029,normal
replay_2411,9979qepe31nkz8uaknawmtpmd,3VBADJVrLwGoM0Xbq9z37S,2024-10-26,14:18:47.158033,141818,normal
replay_2412,9979qepe31nkz8uaknawmtpmd,3VeEplQsKzt4ls3tTJrtvO,2024-10-26,14:18:47.158033,160000,normal
replay_2413,9979qepe31nkz8uaknawmtpmd,3Vo4wInECJQuz9BIBMOu8i,2024-10-26,14:18:47.158033,217288,normal
replay_2414,9979qepe31nkz8uaknawmtpmd,3VuSxr8PLrEKQHe2pMvVKI,2024-10-26,14:18:47.158033,212858,normal
replay_2415,9979qepe31nkz8uaknawmtpmd,3VzULnaqPKf1deQyZ5W4Ah,2024-10-26,14:18:47.158033,235272,normal
replay_2416,9979qepe31nkz8uaknawmtpmd,3W1bHskcJ8bcJdwpD2HCBE,2024-10-26,14:18:47.158033,167047,normal
replay_2417,9979qepe31nkz8uaknawmtpmd,3W3KtDwAIg3mAruSpnfG3Q,2024-10-26,14:18:47.158033,199938,normal
replay_2418,9979qepe31nkz8uaknawmtpmd,3WL86t82E7fgewPorqOIlE,2024-10-26,14:18:47.158033,124500,normal
replay_2419,9979qepe31nkz8uaknawmtpmd,3WPbpOHB37dtVfgmjgvnVw,2024-10-26,14:18:47.158033,113453,normal
replay_2420,9979qepe31nkz8uaknawmtpmd,3WbphvawbMZ8FyqDxYGdSQ,2024-10-26,14:18:47.158033,260333,normal
replay_2421,9979qepe31nkz8uaknawmtpmd,3WkibOpDF7cQ5xntM1epyf,2024-10-26,14:18:47.158033,227600,normal
replay_2422,9979qepe31nkz8uaknawmtpmd,3Wn4UZiOkXbzpec53UT1MP,2024-10-26,14:18:47.158033,153510,normal
replay_2423,9979qepe31nkz8uaknawmtpmd,3X8j1FD6HgKXxj51KUuNY5,2024-10-26,14:18:47.158033,189814,normal
replay_2424,9979qepe31nkz8uaknawmtpmd,3XOKU8CKSiQsuQHD5vhzo5,2024-10-26,14:18:47.158033,278386,normal
replay_2425,9979qepe31nkz8uaknawmtpmd,3XVBdLihbNbxUwZosxcGuJ,2024-10-26,14:18:47.158033,228706,normal
replay_2426,9979qepe31nkz8uaknawmtpmd,3Xls4cNOwy01dtrNXb1inG,2024-10-26,14:18:47.158033,298333,normal
replay_2427,9979qepe31nkz8uaknawmtpmd,3YeBXUEWIjCtcsv0tULpz8,2024-10-26,14:18:47.158033,175081,normal
replay_2428,9979qepe31nkz8uaknawmtpmd,3ZR6NMSQUo9yVZA0vCJBuS,2024-10-26,14:18:47.158033,136842,normal
replay_2429,9979qepe31nkz8uaknawmtpmd,3ZZq9396zv8pcn5GYVhxUi,2024-10-26,14:18:47.158033,222320,normal
replay_2430,9979qepe31nkz8uaknawmtpmd,3ZpQiJ78LKINrW9SQTgbXd,2024-10-26,14:18:47.158033,272106,normal
replay_2431,9979qepe31nkz8uaknawmtpmd,3ZuiIFm9nRnkRz8AZAekjJ,2024-10-26,14:18:47.158033,211253,normal
replay_2432,9979qepe31nkz8uaknawmtpmd,3a6yAWWJuCinjbyXF0SWvQ,2024-10-26,14:18:47.158033,129782,normal
